match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
2547985727,2021-10-17,2021,ICC Men's T20 World Cup,1,Unknown,Scotland,Bangladesh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,field,Scotland,unknown,T20,Scotland,140,9,20.8,Bangladesh,134,7,20.5,2021,10,Scotland,Bangladesh,140.0,134.0,completed,1544.27550827747,1512.23263274829,32.0428755291753,0.4,0.6,0.6,0.7,0.0
-913899530,2021-10-17,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,bat,Germany,unknown,T20,Italy,103,5,20.7,Germany,104,6,19.7,2021,10,Italy,Germany,103.0,104.0,completed,1484.42368557179,1516.90526245375,-32.4815768819528,0.4,0.4,0.4,0.4,0.5
-825447116,2021-10-17,2021,ICC Men's T20 World Cup,1,Unknown,Papua New Guinea,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Oman,unknown,T20,Papua New Guinea,129,9,20.2,Oman,131,0,14.7,2021,10,Papua New Guinea,Oman,129.0,131.0,completed,1552.84318814244,1500.85459588778,51.9885922546594,0.4,0.4,0.6,0.5,0.5
-226090728,2021-10-17,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Jersey,unknown,T20,Jersey,94,10,19.5,Denmark,89,10,20.0,2021,10,Jersey,Denmark,94.0,89.0,completed,1548.54587084178,1457.42202473075,91.1238461110384,0.6,0.4,0.6,0.35,1.0
7076335656,2021-10-17,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Uganda,Rwanda,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,Uganda,unknown,T20,Uganda,169,4,21.0,Rwanda,63,10,15.8,2021,10,Uganda,Rwanda,169.0,63.0,completed,1522.55879270046,1445.5760783077,76.9827143927651,0.6,0.4,0.6,0.5,0.5
-834944531,2021-10-17,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Swaziland,Malawi,Integrated Polytechnic Regional Centre,Kigali City,Malawi,field,Malawi,unknown,T20,Swaziland,97,10,19.0,Malawi,99,2,13.7,2021,10,Swaziland,Malawi,97.0,99.0,completed,1500.0,1484.31658135259,15.6834186474055,0.5,0.0,0.5,0.0,0.5
7453482813,2021-10-18,2021,ICC Men's T20 World Cup,1,Unknown,Netherlands,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Netherlands,bat,Ireland,unknown,T20,Netherlands,106,10,20.5,Ireland,107,3,15.8,2021,10,Netherlands,Ireland,106.0,107.0,completed,1545.0670080009,1511.51760820988,33.5493997910246,0.6,0.4,0.45,0.6,0.5
-784975646,2021-10-18,2021,ICC Men's T20 World Cup,1,Unknown,Namibia,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,Sri Lanka,unknown,T20,Namibia,96,10,20.3,Sri Lanka,100,3,14.0,2021,10,Namibia,Sri Lanka,96.0,100.0,completed,1593.56589986847,1422.39635751271,171.169542355756,0.6,0.4,0.8,0.2,0.5
1858184812,2021-10-19,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,bat,Jersey,unknown,T20,Germany,85,10,20.2,Jersey,86,6,17.8,2021,10,Germany,Jersey,85.0,86.0,completed,1531.4137733761,1560.44310825914,-29.029334883041,0.6,0.8,0.4,0.6,0.5
8068447863,2021-10-19,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Italy,unknown,T20,Italy,141,4,20.8,Denmark,132,9,20.8,2021,10,Italy,Denmark,141.0,132.0,completed,1469.91517464944,1445.52478731339,24.3903873360489,0.2,0.2,0.333333333333333,0.35,0.5
-308352230,2021-10-19,2021,ICC Men's T20 World Cup,1,Unknown,Scotland,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,bat,Scotland,unknown,T20,Scotland,165,9,20.7,Papua New Guinea,148,10,19.8,2021,10,Scotland,Papua New Guinea,165.0,148.0,completed,1558.80404893501,1534.46673537959,24.3373135554202,0.4,0.2,0.7,0.5,0.666666666666667
8695663877,2021-10-19,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Swaziland,Uganda,Integrated Polytechnic Regional Centre,Kigali City,Swaziland,bat,Uganda,unknown,T20,Swaziland,72,10,15.5,Uganda,76,4,13.3,2021,10,Swaziland,Uganda,72.0,76.0,completed,1483.27824204746,1535.07050757814,-51.7922655306763,0.0,0.6,0.0,0.7,0.5
6422142646,2021-10-19,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Lesotho,Uganda,Integrated Polytechnic Regional Centre,Kigali City,Lesotho,bat,Uganda,unknown,T20,Lesotho,26,10,12.8,Uganda,27,0,3.7,2021,10,Lesotho,Uganda,26.0,27.0,completed,1483.19505200226,1548.70289728191,-65.5078452796545,0.0,0.6,0.0,0.7,0.5
6842788331,2021-10-19,2021,Sierra Leone tour of Nigeria,0,Unknown,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Sierra Leone,field,Sierra Leone,unknown,T20,Nigeria,99,10,20.7,Sierra Leone,100,4,20.5,2021,10,Nigeria,Sierra Leone,99.0,100.0,completed,1385.17832537527,1455.35250451066,-70.1741791353884,0.2,0.2,0.2,0.2,1.0
-283941139,2021-10-19,2021,ICC Men's T20 World Cup,1,Unknown,Bangladesh,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,153,10,20.7,Oman,127,9,21.5,2021,10,Bangladesh,Oman,153.0,127.0,completed,1497.70409209075,1519.23104865062,-21.5269565598728,0.4,0.4,0.6,0.6,1.0
-981905385,2021-10-19,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Malawi,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,Ghana,unknown,T20,Malawi,95,8,20.7,Ghana,96,3,12.7,2021,10,Malawi,Ghana,95.0,96.0,completed,1501.03833930513,1484.95756931353,16.0807699915986,0.5,0.8,0.5,0.4,0.5
-409563703,2021-10-19,2021,ICC Women's T20 World Cup Americas Region Qualifier,1,Unknown,Argentina,Brazil,"Reforma Athletic Club, Naucalpan",Naucalpan,Brazil,field,Brazil,unknown,T20,Argentina,12,10,11.8,Brazil,13,2,4.3,2021,10,Argentina,Brazil,12.0,13.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
-719377799,2021-10-19,2021,ICC Women's T20 World Cup Americas Region Qualifier,1,Unknown,Canada,United States of America,"Reforma Athletic Club, Naucalpan",Naucalpan,Canada,bat,United States of America,unknown,T20,Canada,70,9,22.0,United States of America,71,0,12.7,2021,10,Canada,United States of America,70.0,71.0,completed,1517.27578044693,1463.41232099085,53.8634594560751,0.4,0.2,0.65,0.3,0.5
-245253511,2021-10-20,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Germany,unknown,T20,Germany,119,5,20.7,Denmark,107,10,20.8,2021,10,Germany,Denmark,119.0,107.0,completed,1516.74752140646,1430.64616463826,86.1013567682048,0.4,0.2,0.4,0.25,1.0
-846145520,2021-10-20,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Rwanda,Lesotho,Integrated Polytechnic Regional Centre,Kigali City,Rwanda,bat,Rwanda,unknown,T20,Rwanda,102,8,11.0,Lesotho,80,7,11.8,2021,10,Rwanda,Lesotho,102.0,80.0,completed,1433.06436343002,1470.17655255973,-37.1121891297078,0.2,0.0,0.4,0.0,0.5
-197039156,2021-10-20,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Swaziland,Seychelles,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,Seychelles,unknown,T20,Swaziland,128,7,16.7,Seychelles,130,3,17.0,2021,10,Swaziland,Seychelles,128.0,130.0,completed,1469.64585234369,1499.31095512206,-29.6651027783712,0.0,0.5,0.0,0.5,0.5
2503853766,2021-10-20,2021,ICC Men's T20 World Cup,1,Unknown,Sri Lanka,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,field,Sri Lanka,unknown,T20,Sri Lanka,171,7,20.3,Ireland,101,10,18.8,2021,10,Sri Lanka,Ireland,171.0,101.0,completed,1445.69762918477,1529.05783092211,-83.3602017373426,0.4,0.4,0.3,0.7,1.0
-793959938,2021-10-20,2021,ICC Men's T20 World Cup,1,Unknown,Netherlands,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,Namibia,unknown,T20,Netherlands,164,4,21.2,Namibia,166,4,19.8,2021,10,Netherlands,Namibia,164.0,166.0,completed,1527.52678528867,1570.26462819641,-42.7378429077351,0.4,0.6,0.35,0.7,1.0
-285061930,2021-10-20,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Swaziland,Ghana,Integrated Polytechnic Regional Centre,Kigali City,Ghana,field,Ghana,unknown,T20,Swaziland,74,9,20.8,Ghana,75,4,12.0,2021,10,Swaziland,Ghana,74.0,75.0,completed,1455.00867065357,1501.69758778562,-46.6889171320531,0.0,1.0,0.0,0.5,0.5
2286787569,2021-10-20,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Malawi,Seychelles,Gahanga International Cricket Stadium. Rwanda,Kigali City,Malawi,bat,Malawi,unknown,T20,Malawi,142,2,21.3,Seychelles,121,10,20.0,2021,10,Malawi,Seychelles,142.0,121.0,completed,1484.29832083304,1513.94813681218,-29.6498159791438,0.333333333333333,0.5,0.333333333333333,0.5,0.5
5108316910,2021-10-20,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Jersey,field,Jersey,unknown,T20,Italy,100,8,20.3,Jersey,104,2,18.8,2021,10,Italy,Jersey,100.0,104.0,completed,1484.79379732457,1575.10936022878,-90.3155629042037,0.4,1.0,0.428571428571429,0.7,0.0
-260489950,2021-10-21,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,Uganda,unknown,T20,Uganda,176,6,22.2,Ghana,97,10,19.7,2021,10,Uganda,Ghana,176.0,97.0,completed,1561.72139672444,1515.56033335608,46.1610633683579,0.8,1.0,0.8,0.6,1.0
6262874408,2021-10-21,2021,Sierra Leone tour of Nigeria,0,Unknown,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Sierra Leone,field,Nigeria,unknown,T20,Nigeria,124,8,21.0,Sierra Leone,55,10,16.8,2021,10,Nigeria,Sierra Leone,124.0,55.0,completed,1372.36672635645,1468.16410352947,-95.7973771730221,0.2,0.4,0.2,0.333333333333333,0.5
-833145495,2021-10-21,2021,Valletta Cup,0,Unknown,Malta,Gibraltar,Marsa Sports Club,Marsa,Malta,bat,Malta,unknown,T20,Malta,213,5,22.5,Gibraltar,152,2,22.0,2021,10,Malta,Gibraltar,213.0,152.0,completed,1513.71272338575,1455.09575450503,58.6169688807247,0.6,0.0,0.555555555555556,0.0,1.0
-184391256,2021-10-21,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,Jersey,unknown,T20,Denmark,130,6,20.7,Jersey,131,6,19.0,2021,10,Denmark,Jersey,130.0,131.0,completed,1418.53205242017,1587.0413936618,-168.50934124163,0.0,1.0,0.2,0.7,0.0
6713637987,2021-10-21,2021,ICC Men's T20 World Cup,1,Unknown,Bangladesh,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,181,7,21.3,Papua New Guinea,97,10,20.2,2021,10,Bangladesh,Papua New Guinea,181.0,97.0,completed,1514.69417842406,1519.58568054627,-4.8915021222133,0.4,0.0,0.6,0.4,1.0
8833701014,2021-10-21,2021,ICC Men's T20 World Cup,1,Unknown,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,bat,Scotland,unknown,T20,Oman,122,10,20.2,Scotland,123,2,17.8,2021,10,Oman,Scotland,122.0,123.0,completed,1502.24096231731,1573.68510376834,-71.4441414510302,0.4,0.6,0.5,0.7,0.0
7832729984,2021-10-21,2021,ICC Men's T20 World Cup Europe Region Qualifier,1,Unknown,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,field,Italy,unknown,T20,Italy,117,10,20.5,Germany,116,6,20.8,2021,10,Italy,Germany,117.0,116.0,completed,1472.86176389154,1528.86163362455,-55.9998697330061,0.4,0.6,0.375,0.5,0.0
6955617562,2021-10-22,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Malawi,Rwanda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Malawi,bat,Malawi,unknown,T20,Malawi,139,2,22.2,Rwanda,115,10,20.3,2021,10,Malawi,Rwanda,139.0,115.0,completed,1501.66044026456,1450.76697224705,50.8934680175141,0.5,0.2,0.5,0.4,0.5
-459997713,2021-10-22,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Swaziland,Rwanda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,Rwanda,unknown,T20,Swaziland,77,10,17.5,Rwanda,79,3,8.8,2021,10,Swaziland,Rwanda,77.0,79.0,completed,1441.14592508311,1437.09408230829,4.05184277482408,0.0,0.2,0.0,0.4,0.5
-522997376,2021-10-22,2021,Valletta Cup,0,Unknown,Bulgaria,Switzerland,Marsa Sports Club,Marsa,Bulgaria,bat,Switzerland,unknown,T20,Bulgaria,81,10,20.7,Switzerland,82,2,7.3,2021,10,Bulgaria,Switzerland,81.0,82.0,completed,1457.76757026689,1500.0,-42.2324297331115,0.125,1.0,0.125,1.0,0.5
7931265151,2021-10-22,2021,ICC Men's T20 World Cup,1,Unknown,Ireland,Namibia,Sharjah Cricket Stadium,Sharjah,Ireland,bat,Namibia,unknown,T20,Ireland,125,8,20.5,Namibia,126,2,19.2,2021,10,Ireland,Namibia,125.0,126.0,completed,1509.2909576296,1584.30634497919,-75.0153873495876,0.4,0.6,0.6,0.7,1.0
-170784928,2021-10-22,2021,ICC Men's T20 World Cup,1,Unknown,Netherlands,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,Sri Lanka,unknown,T20,Netherlands,44,10,10.2,Sri Lanka,45,2,7.7,2021,10,Netherlands,Sri Lanka,44.0,45.0,completed,1513.48506850589,1465.46450247727,48.0205660286176,0.4,0.4,0.3,0.4,0.0
3006018216,2021-10-22,2021,Valletta Cup,0,Unknown,Gibraltar,Switzerland,Marsa Sports Club,Marsa,Gibraltar,bat,Switzerland,unknown,T20,Gibraltar,133,9,21.3,Switzerland,134,1,16.8,2021,10,Gibraltar,Switzerland,133.0,134.0,completed,1441.76984182734,1514.06464732516,-72.2948054978249,0.0,1.0,0.0,1.0,0.5
3537307423,2021-10-22,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Uganda,Seychelles,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,Uganda,unknown,T20,Uganda,164,5,20.2,Seychelles,69,9,20.5,2021,10,Uganda,Seychelles,164.0,69.0,completed,1575.60802194458,1496.58601738066,79.0220045639217,1.0,0.5,0.8,0.5,0.5
9143925576,2021-10-23,2021,ICC Men's T20 World Cup,1,Unknown,South Africa,Australia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,Australia,unknown,T20,South Africa,118,9,20.2,Australia,121,5,20.2,2021,10,South Africa,Australia,118.0,121.0,completed,1607.05920763914,1543.70899053353,63.3502171056077,0.8,0.7,0.85,0.45,0.0
-264392253,2021-10-23,2021,Valletta Cup,0,Unknown,Switzerland,Malta,Marsa Sports Club,Marsa,Switzerland,bat,Switzerland,unknown,T20,Switzerland,150,9,21.5,Malta,142,9,21.7,2021,10,Switzerland,Malta,150.0,142.0,completed,1526.78258105067,1527.03863606344,-0.256055012774823,1.0,0.6,1.0,0.6,0.5
-192116734,2021-10-23,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Maldives,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Doha,Maldives,bat,Saudi Arabia,unknown,T20,Maldives,98,9,21.0,Saudi Arabia,101,3,15.8,2021,10,Maldives,Saudi Arabia,98.0,101.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
5332227775,2021-10-23,2021,Sierra Leone tour of Nigeria,0,Unknown,Sierra Leone,Nigeria,University of Lagos Cricket Oval,Lagos,Sierra Leone,bat,Nigeria,unknown,T20,Sierra Leone,84,5,21.3,Nigeria,85,1,16.3,2021,10,Sierra Leone,Nigeria,84.0,85.0,completed,1447.86097163808,1392.66985824784,55.1911133902427,0.4,0.4,0.285714285714286,0.3,0.333333333333333
7263885508,2021-10-23,2021,ICC Men's T20 World Cup,1,Unknown,West Indies,England,Dubai International Cricket Stadium,Dubai,England,field,England,unknown,T20,West Indies,55,10,14.8,England,56,4,8.5,2021,10,West Indies,England,55.0,56.0,completed,1610.71537724602,1652.92268470488,-42.2073074588586,0.5,0.8,0.5,0.7,0.666666666666667
-850382300,2021-10-24,2021,Valletta Cup,0,3rd Place Play-Off,Gibraltar,Bulgaria,Marsa Sports Club,Marsa,Gibraltar,bat,Bulgaria,unknown,T20,Gibraltar,177,9,21.7,Bulgaria,178,4,21.5,2021,10,Gibraltar,Bulgaria,177.0,178.0,completed,1429.05190810183,1443.70292294173,-14.6510148398925,0.0,0.1,0.0,0.1,0.5
5772491401,2021-10-24,2021,Valletta Cup,0,Final,Malta,Switzerland,Marsa Sports Club,Marsa,Malta,bat,Malta,unknown,T20,Malta,176,7,22.0,Switzerland,170,8,21.3,2021,10,Malta,Switzerland,176.0,170.0,completed,1511.02684429647,1542.79437281764,-31.7675285211715,0.4,1.0,0.6,1.0,0.0
4299933998,2021-10-24,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Bahrain,Kuwait,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,Kuwait,unknown,T20,Bahrain,124,8,20.7,Kuwait,129,4,12.7,2021,10,Bahrain,Kuwait,124.0,129.0,completed,1500.0,1409.9287547963,90.0712452036989,0.5,0.2,0.5,0.111111111111111,0.5
8840264877,2021-10-24,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Qatar,Maldives,"West End Park International Cricket Stadium, Doha",Doha,Maldives,field,Qatar,unknown,T20,Qatar,154,6,20.7,Maldives,56,10,19.2,2021,10,Qatar,Maldives,154.0,56.0,completed,1496.80157533591,1484.0,12.8015753359077,0.5,0.0,0.5,0.0,0.5
1140977643,2021-10-24,2021,Sierra Leone tour of Nigeria,0,Unknown,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Nigeria,bat,Nigeria,unknown,T20,Nigeria,90,10,18.3,Sierra Leone,71,10,18.0,2021,10,Nigeria,Sierra Leone,90.0,71.0,completed,1411.19033775735,1429.34049212858,-18.1501543712293,0.6,0.4,0.3,0.25,0.75
7971476109,2021-10-24,2021,ICC Women's T20 World Cup Americas Region Qualifier,1,Unknown,Canada,United States of America,"Reforma Athletic Club, Naucalpan",Naucalpan,United States of America,field,Canada,unknown,T20,Canada,85,4,20.5,United States of America,78,7,21.7,2021,10,Canada,United States of America,85.0,78.0,completed,1498.81496003377,1481.87314140401,16.9418186297673,0.2,0.4,0.6,0.4,0.4
-853499270,2021-10-24,2021,ICC Men's T20 World Cup,1,Unknown,Bangladesh,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,Sri Lanka,unknown,T20,Bangladesh,171,4,20.7,Sri Lanka,172,5,20.0,2021,10,Bangladesh,Sri Lanka,171.0,172.0,completed,1530.9194255392,1483.66195626103,47.2574692781739,0.6,0.6,0.6,0.5,0.333333333333333
1824822465,2021-10-24,2021,ICC Men's T20 World Cup,1,Unknown,India,Pakistan,Dubai International Cricket Stadium,Dubai,Pakistan,field,Pakistan,unknown,T20,India,151,7,20.8,Pakistan,152,0,18.5,2021,10,India,Pakistan,151.0,152.0,completed,1523.2694014011,1534.78937659619,-11.5199751950847,0.1,0.5,0.35,0.35,1.0
5529528193,2021-10-26,2021,ICC Men's T20 World Cup,1,Unknown,New Zealand,Pakistan,Sharjah Cricket Stadium,Sharjah,Pakistan,field,Pakistan,unknown,T20,New Zealand,134,8,20.3,Pakistan,135,5,19.3,2021,10,New Zealand,Pakistan,134.0,135.0,completed,1557.20885518776,1550.25905646292,6.94979872483714,0.6,0.7,0.45,0.45,1.0
-204333632,2021-10-26,2021,ICC Men's T20 World Cup,1,Unknown,West Indies,South Africa,Dubai International Cricket Stadium,Dubai,South Africa,field,South Africa,unknown,T20,West Indies,143,8,20.8,South Africa,144,2,19.2,2021,10,West Indies,South Africa,143.0,144.0,completed,1596.6495899146,1588.17372915336,8.47586076123957,0.4,0.6,0.4,0.75,0.555555555555556
6708618553,2021-10-26,2021,Sierra Leone tour of Nigeria,0,Unknown,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Nigeria,bat,Nigeria,unknown,T20,Nigeria,134,8,22.3,Sierra Leone,98,9,21.3,2021,10,Nigeria,Sierra Leone,134.0,98.0,completed,1428.02542372857,1412.50540615735,15.5200175712216,0.8,0.4,0.4,0.222222222222222,0.8
8544281289,2021-10-27,2021,ICC Men's T20 World Cup,1,Unknown,Scotland,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,Namibia,unknown,T20,Scotland,109,8,20.7,Namibia,115,6,19.5,2021,10,Scotland,Namibia,109.0,115.0,completed,1586.44058241806,1596.90445803191,-10.4638756138488,0.8,0.8,0.7,0.7,0.333333333333333
5279310391,2021-10-27,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Maldives,Bahrain,"West End Park International Cricket Stadium, Doha",Doha,Bahrain,field,Bahrain,unknown,T20,Maldives,88,9,20.2,Bahrain,93,3,7.0,2021,10,Maldives,Bahrain,88.0,93.0,completed,1468.58926768763,1479.94255925605,-11.353291568415,0.0,0.0,0.0,0.0,0.5
2785755782,2021-10-27,2021,ICC Men's T20 World Cup,1,Unknown,Bangladesh,England,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,bat,England,unknown,T20,Bangladesh,124,9,20.7,England,126,2,15.0,2021,10,Bangladesh,England,124.0,126.0,completed,1512.7564611432,1666.98847203631,-154.232010893104,0.4,0.8,0.6,0.7,0.0
7998722608,2021-10-28,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Maldives,Kuwait,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,Kuwait,unknown,T20,Maldives,103,10,20.5,Kuwait,107,5,12.5,2021,10,Maldives,Kuwait,103.0,107.0,completed,1453.11192006774,1429.98619554025,23.1257245274844,0.0,0.4,0.0,0.2,0.5
-656478536,2021-10-28,2021,ICC Men's T20 World Cup,1,Unknown,Sri Lanka,Australia,Dubai International Cricket Stadium,Dubai,Australia,field,Australia,unknown,T20,Sri Lanka,154,6,21.2,Australia,155,3,17.7,2021,10,Sri Lanka,Australia,154.0,155.0,completed,1501.82492065703,1562.59446901931,-60.7695483622852,0.8,0.7,0.6,0.45,0.0
-499872729,2021-10-28,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Doha,Saudi Arabia,field,Bahrain,unknown,T20,Bahrain,179,9,21.5,Saudi Arabia,161,6,21.2,2021,10,Bahrain,Saudi Arabia,179.0,161.0,completed,1495.41990687595,1516.0,-20.5800931240549,0.5,1.0,0.5,1.0,0.5
-921238114,2021-10-29,2021,ICC Men's T20 World Cup Asia A Qualifier,1,Unknown,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,bat,Qatar,unknown,T20,Kuwait,126,9,21.0,Qatar,127,8,12.5,2021,10,Kuwait,Qatar,126.0,127.0,completed,1447.04960453576,1512.21230764827,-65.1627031125108,0.6,0.6,0.3,0.6,1.0
5237950960,2021-10-29,2021,ICC Men's T20 World Cup,1,Unknown,West Indies,Bangladesh,Sharjah Cricket Stadium,Sharjah,Bangladesh,field,West Indies,unknown,T20,West Indies,142,7,21.2,Bangladesh,139,5,20.7,2021,10,West Indies,Bangladesh,142.0,139.0,completed,1580.2593395166,1503.42661563281,76.8327238837851,0.3,0.4,0.4,0.5,1.0
7341209493,2021-10-30,2021,ICC Men's T20 World Cup,1,Unknown,Australia,England,Dubai International Cricket Stadium,Dubai,England,field,England,unknown,T20,Australia,125,10,20.5,England,126,2,12.3,2021,10,Australia,England,125.0,126.0,completed,1575.82412161146,1676.31831754669,-100.494195935228,0.9,0.8,0.55,0.7,1.0
-683725886,2021-10-30,2021,ICC Men's T20 World Cup,1,Unknown,Sri Lanka,South Africa,Sharjah Cricket Stadium,Sharjah,South Africa,field,South Africa,unknown,T20,Sri Lanka,142,10,20.3,South Africa,146,6,20.3,2021,10,Sri Lanka,South Africa,142.0,146.0,completed,1488.59526806487,1604.56397955136,-115.968711486487,0.8,0.8,0.6,0.75,0.166666666666667
6342694067,2021-10-31,2021,ICC Men's T20 World Cup,1,Unknown,India,New Zealand,Dubai International Cricket Stadium,Dubai,New Zealand,field,New Zealand,unknown,T20,India,110,7,20.3,New Zealand,111,2,15.3,2021,10,India,New Zealand,110.0,111.0,completed,1507.79972153437,1540.88884780876,-33.0891262743944,0.1,0.4,0.25,0.4,0.666666666666667
8448429263,2021-11-01,2021,ICC Men's T20 World Cup,1,Unknown,England,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,England,unknown,T20,England,163,4,20.8,Sri Lanka,137,10,19.2,2021,11,England,Sri Lanka,163.0,137.0,completed,1687.8152732853,1477.74594745349,210.069325831806,0.8,0.6,0.8,0.5,1.0
8184640186,2021-11-02,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,Unknown,Botswana,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,Kigali City,Botswana,bat,Botswana,unknown,T20,Botswana,157,5,20.7,Sierra Leone,85,10,18.7,2021,11,Botswana,Sierra Leone,157.0,85.0,completed,1438.66408536063,1397.21965436589,41.4444309947348,0.4,0.2,0.222222222222222,0.2,0.5
8837554256,2021-11-02,2021,ICC Men's T20 World Cup,1,Unknown,Bangladesh,South Africa,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,field,South Africa,unknown,T20,Bangladesh,84,10,19.3,South Africa,86,4,14.0,2021,11,Bangladesh,South Africa,84.0,86.0,completed,1490.90832113513,1615.41330016274,-124.504979027611,0.4,0.8,0.4,0.75,0.0
